Date/Time,Year,Month,Day,Data Quality,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Mean Temp,Mean Temp Flag,Heat Deg Days,Heat Deg Days Flag,Cool Deg Days,Cool Deg Days Flag,Total Rain,Total Rain Flag,Total Snow,Total Snow Flag,Total Precip,Total Precip Flag,Snow on Grnd,Snow on Grnd Flag,Dir of Max Gust,Dir of Max Gust Flag,Spd of Max Gust,Spd of Max Gust Flag
4/12/2017,2017,4,12,?,10.2,,4.2,,7.2,,10.8,,0,,,M,,M,2,,,,25,,43,
4/13/2017,2017,4,13,?,13.6,,3.5,,8.6,,9.4,,0,,,M,,M,0,,,,28,,44,
4/14/2017,2017,4,14,?,14.3,,-0.4,,7,,11,,0,,,M,,M,0.2,,,,,,<31,
4/15/2017,2017,4,15,?,19.1,,3.5,,11.3,,6.7,,0,,,M,,M,3.1,,,,23,,46,
4/16/2017,2017,4,16,?,15.8,,8.2,,12,,6,,0,,,M,,M,14.8,,,,1,,46,
4/17/2017,2017,4,17,?,8.9,,3,,6,,12,,0,,,M,,M,1.8,,,,30,,46,
4/18/2017,2017,4,18,?,10,,-0.6,,4.7,,13.3,,0,,,M,,M,0,,0,T,7,,37,
4/19/2017,2017,4,19,?,10.1,,5.7,,7.9,,10.1,,0,,,M,,M,16.8,,0,T,14,,46,
4/20/2017,2017,4,20,?,10,,5.2,,7.6,,10.4,,0,,,M,,M,0,,,,9,,33,
4/21/2017,2017,4,21,?,12.3,,7.2,,9.8,,8.2,,0,,,M,,M,7,,,,15,,50,
4/22/2017,2017,4,22,?,9.4,,2.6,,6,,12,,0,,,M,,M,0.3,,,,30,,33,
4/23/2017,2017,4,23,?,18.2,,0.6,,9.4,,8.6,,0,,,M,,M,0.2,,,,23,,44,
4/24/2017,2017,4,24,?,9.5,,0.8,,5.2,,12.8,,0,,,M,,M,0,,,,5,,33,
4/25/2017,2017,4,25,?,15.6,,2.5,,9.1,,8.9,,0,,,M,,M,5.4,,,,13,,41,
4/26/2017,2017,4,26,?,15.8,,9.3,,12.6,,5.4,,0,,,M,,M,0.8,,,,3,,32,
4/27/2017,2017,4,27,?,25.2,,10.2,,17.7,,0.3,,0,,,M,,M,0,,,,9,,37,
4/28/2017,2017,4,28,?,20.8,,9.6,,15.2,,2.8,,0,,,M,,M,0.2,,,,23,,50,
4/29/2017,2017,4,29,?,19.2,,3.5,,11.4,,6.6,,0,,,M,,M,0,,,,28,,69,
4/30/2017,2017,4,30,?,6.9,,2.3,,4.6,,13.4,,0,,,M,,M,8.5,,,,5,,35,
5/1/2017,2017,5,1,?,9.9,,5.7,,7.8,,10.2,,0,,,M,,M,38.1,,,,26,,57,
5/2/2017,2017,5,2,?,16.4,,7.5,,12,,6,,0,,,M,,M,0,,,,23,,54,
5/3/2017,2017,5,3,?,12.6,,4.3,,8.5,,9.5,,0,,,M,,M,0,,,,30,,48,
5/4/2017,2017,5,4,?,16.5,,2.9,,9.7,,8.3,,0,,,M,,M,0,,,,21,,32,
5/5/2017,2017,5,5,?,10,,7,,8.5,,9.5,,0,,,M,,M,19.9,,,,12,,37,
5/6/2017,2017,5,6,?,21.7,,7.1,,14.4,,3.6,,0,,,M,,M,8.9,,,,12,,48,
5/7/2017,2017,5,7,?,10.3,,3.1,,6.7,,11.3,,0,,,M,,M,6.3,,,,25,,50,
5/8/2017,2017,5,8,?,5.8,,1.6,,3.7,,14.3,,0,,,M,,M,0.2,,,,25,,35,
5/9/2017,2017,5,9,?,8.5,,1.2,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
5/10/2017,2017,5,10,?,12.7,,2.7,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
5/11/2017,2017,5,11,?,13.3,,7,,10.2,,7.8,,0,,,M,,M,0,,,,4,,39,
5/12/2017,2017,5,12,?,18.6,,8.3,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
5/13/2017,2017,5,13,?,18.9,,10.7,,14.8,,3.2,,0,,,M,,M,1.2,,,,14,,37,
5/14/2017,2017,5,14,?,13.2,,8.8,,11,,7,,0,,,M,,M,3.6,,,,,,<31,
5/15/2017,2017,5,15,?,22.7,,9.2,,16,,2,,0,,,M,,M,0,,,,2,,48,
5/16/2017,2017,5,16,?,22.8,,9,,15.9,,2.1,,0,,,M,,M,0,,,,24,,39,
5/17/2017,2017,5,17,?,28.8,,14.4,,21.6,,0,,3.6,,,M,,M,0,,,,24,,56,
5/18/2017,2017,5,18,?,30.3,,18.8,,24.6,,0,,6.6,,,M,,M,0.2,,,,28,,65,
5/19/2017,2017,5,19,?,20,,8,,14,,4,,0,,,M,,M,0.2,,,,27,,41,
5/20/2017,2017,5,20,?,17.8,,5.6,,11.7,,6.3,,0,,,M,,M,0,,,,4,,35,
5/21/2017,2017,5,21,?,20,,9.5,,14.8,,3.2,,0,,,M,,M,2.3,,,,8,,32,
5/22/2017,2017,5,22,?,14.7,,9.8,,12.3,,5.7,,0,,,M,,M,6.1,,,,16,,43,
5/23/2017,2017,5,23,?,20.8,,11,,15.9,,2.1,,0,,,M,,M,0,,,,21,,33,
5/24/2017,2017,5,24,?,24.4,,10.4,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
5/25/2017,2017,5,25,?,20.7,,12.9,,16.8,,1.2,,0,,,M,,M,9.6,,,,11,,48,
5/26/2017,2017,5,26,?,14.5,,10.8,,12.7,,5.3,,0,,,M,,M,1.2,,,,2,,44,
5/27/2017,2017,5,27,?,22,,10.8,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
5/28/2017,2017,5,28,?,25.9,,13.4,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
5/29/2017,2017,5,29,?,19.3,,12.7,,16,,2,,0,,,M,,M,6.4,,,,14,,52,
5/30/2017,2017,5,30,?,18.9,,12.3,,15.6,,2.4,,0,,,M,,M,8.4,,,,13,,44,
5/31/2017,2017,5,31,?,23.3,,12.2,,17.8,,0.2,,0,,,M,,M,1.3,,,,28,,43,
6/1/2017,2017,6,1,?,18.4,,10.9,,14.7,,3.3,,0,,,M,,M,0,,,,28,,56,
6/2/2017,2017,6,2,?,15.3,,8.6,,12,,6,,0,,,M,,M,4.5,,,,30,,39,
6/3/2017,2017,6,3,?,17.8,,9.6,,13.7,,4.3,,0,,,M,,M,0,,,,30,,33,
6/4/2017,2017,6,4,?,21.7,,9.7,,15.7,,2.3,,0,,,M,,M,0,,,,20,,33,
6/5/2017,2017,6,5,?,16.1,,12.1,,14.1,,3.9,,0,,,M,,M,39.6,,,,9,,39,
6/6/2017,2017,6,6,?,15.7,,9.9,,12.8,,5.2,,0,,,M,,M,9.9,,,,2,,39,
6/7/2017,2017,6,7,?,24.7,,7.8,,16.3,,1.7,,0,,,M,,M,0,,,,20,,33,
6/8/2017,2017,6,8,?,27.7,,14.5,,21.1,,0,,3.1,,,M,,M,0.2,,,,,,<31,
6/9/2017,2017,6,9,?,25.2,,12.3,,18.8,,0,,0.8,,,M,,M,0.2,,,,27,,48,
6/10/2017,2017,6,10,?,25,,9.2,,17.1,,0.9,,0,,,M,,M,0.2,,,,,,<31,
6/11/2017,2017,6,11,?,29.3,,19.3,,24.3,,0,,6.3,,,M,,M,0.2,,,,22,,56,
6/12/2017,2017,6,12,?,31.3,,20.2,,25.8,,0,,7.8,,,M,,M,2,,,,23,,43,
6/13/2017,2017,6,13,?,25.8,,16.6,,21.2,,0,,3.2,,,M,,M,0,,,,36,,35,
6/14/2017,2017,6,14,?,20.6,,12.5,,16.6,,1.4,,0,,,M,,M,0,,,,1,,35,
6/15/2017,2017,6,15,?,23.8,,13.1,,18.5,,0,,0.5,,,M,,M,4.4,,,,,,<31,
6/16/2017,2017,6,16,?,,M,14.7,E,,M,,M,,M,,M,,M,,M,,,14,,43,
6/17/2017,2017,6,17,?,27.8,,16.4,,22.1,,0,,4.1,,,M,,M,0,,,,,,<31,
6/18/2017,2017,6,18,?,32,,21.1,,26.6,,0,,8.6,,,M,,M,0,,,,15,,41,
6/19/2017,2017,6,19,?,25.6,,20.2,,22.9,,0,,4.9,,,M,,M,0.5,,,,20,,37,
6/20/2017,2017,6,20,?,23.9,,17.2,,20.6,,0,,2.6,,,M,,M,16,,,,23,,43,
6/21/2017,2017,6,21,?,22.4,,15.8,,19.1,,0,,1.1,,,M,,M,0,,,,27,,43,
6/22/2017,2017,6,22,?,24.5,,15,,19.8,,0,,1.8,,,M,,M,2.4,,,,21,,33,
6/23/2017,2017,6,23,?,25.3,,16.7,,21,,0,,3,,,M,,M,9,,,,,,<31,
6/24/2017,2017,6,24,?,26,,17.3,,21.7,,0,,3.7,,,M,,M,0,,,,31,,48,
6/25/2017,2017,6,25,?,23.1,,14.4,,18.8,,0,,0.8,,,M,,M,0,,,,29,,44,
6/26/2017,2017,6,26,?,21.4,,13.4,,17.4,,0.6,,0,,,M,,M,1.5,,,,21,,41,
6/27/2017,2017,6,27,?,20.7,,14.6,,17.7,,0.3,,0,,,M,,M,1.4,,,,20,,56,
6/28/2017,2017,6,28,?,22.5,,13.3,,17.9,,0.1,,0,,,M,,M,0,,,,26,,43,
6/29/2017,2017,6,29,?,20.5,,15.1,,17.8,,0.2,,0,,,M,,M,3.1,,,,23,,37,
6/30/2017,2017,6,30,?,22.6,,16,,19.3,,0,,1.3,,,M,,M,5.7,,,,,,<31,
7/1/2017,2017,7,1,?,23.9,,19.1,,21.5,,0,,3.5,,,M,,M,5.2,,,,,,<31,
7/2/2017,2017,7,2,?,23.9,,18.1,,21,,0,,3,,,M,,M,0,,,,24,,41,
7/3/2017,2017,7,3,?,24.7,,15.8,,20.3,,0,,2.3,,,M,,M,0,,,,25,,43,
7/4/2017,2017,7,4,?,26,,13.2,,19.6,,0,,1.6,,,M,,M,0,,,,,,<31,
7/5/2017,2017,7,5,?,27.3,,13.5,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
7/6/2017,2017,7,6,?,28,,18,,23,,0,,5,,,M,,M,0,,,,21,,33,
7/7/2017,2017,7,7,?,27.2,,19.7,,23.5,,0,,5.5,,,M,,M,10,,,,,,<31,
7/8/2017,2017,7,8,?,23.8,,16.8,,20.3,,0,,2.3,,,M,,M,20.7,,,,34,,46,
7/9/2017,2017,7,9,?,24.5,,15.5,,20,,0,,2,,,M,,M,0.2,,,,23,,39,
7/10/2017,2017,7,10,?,24.4,,17.5,,21,,0,,3,,,M,,M,2.1,,,,21,,35,
7/11/2017,2017,7,11,?,27.1,,19.6,,23.4,,0,,5.4,,,M,,M,0,,,,25,,33,
7/12/2017,2017,7,12,?,,M,17,E,,M,,M,,M,,M,,M,,M,,,,,<31,
7/13/2017,2017,7,13,?,23.4,,14.9,,19.2,,0,,1.2,,,M,,M,0.3,,,,1,,41,
7/14/2017,2017,7,14,?,20.8,,15.7,,18.3,,0,,0.3,,,M,,M,8.5,,,,,,<31,
7/15/2017,2017,7,15,?,26.5,,17.3,,21.9,,0,,3.9,,,M,,M,0.2,,,,,,<31,
7/16/2017,2017,7,16,?,26.2,,19.7,,23,,0,,5,,,M,,M,2.4,,,,,,<31,
7/17/2017,2017,7,17,?,26.3,,18.7,,22.5,,0,,4.5,,,M,,M,1.7,,,,,,<31,
7/18/2017,2017,7,18,?,28.3,,16.7,,22.5,,0,,4.5,,,M,,M,0,,,,,,<31,
7/19/2017,2017,7,19,?,27.2,,19.9,,23.6,,0,,5.6,,,M,,M,7.5,,,,27,,37,
7/20/2017,2017,7,20,?,27.4,,17.9,,22.7,,0,,4.7,,,M,,M,8.9,,,,20,,54,
7/21/2017,2017,7,21,?,27.8,,18.3,,23.1,,0,,5.1,,,M,,M,0,,,,34,,43,
7/22/2017,2017,7,22,?,24.7,,17.4,,21.1,,0,,3.1,,,M,,M,0,,,,3,,32,
7/23/2017,2017,7,23,?,24.5,,16,,20.3,,0,,2.3,,,M,,M,0,,,,,,<31,
7/24/2017,2017,7,24,?,20.5,,13.8,,17.2,,0.8,,0,,,M,,M,15.5,,,,11,,39,
